num__Year_Birth,num__Income,num__Kidhome,num__Teenhome,num__Recency,num__MntWines,num__MntFruits,num__MntMeatProducts,num__MntFishProducts,num__MntSweetProducts,num__MntGoldProds,num__NumDealsPurchases,num__NumWebPurchases,num__NumCatalogPurchases,num__NumStorePurchases,num__NumWebVisitsMonth,cat__Education_2n Cycle,cat__Education_Basic,cat__Education_Graduation,cat__Education_Master,cat__Education_PhD,cat__Marital_Status_Absurd,cat__Marital_Status_Alone,cat__Marital_Status_Divorced,cat__Marital_Status_Married,cat__Marital_Status_Single,cat__Marital_Status_Together,cat__Marital_Status_Widow,cat__Marital_Status_YOLO
-0.9853432774543762,0.23569577932357788,-0.825217604637146,-0.9298944473266602,0.3070392608642578,0.9837813377380371,1.551577091217041,1.6797022819519043,2.4621469974517822,1.476500153541565,0.8432069420814514,0.3494139015674591,1.4093040227890015,2.510890245437622,-0.5507848262786865,0.6939037442207336,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-1.2357314825057983,-0.23545421659946442,1.0325586795806885,0.9069339632987976,-0.38366416096687317,-0.8704794645309448,-0.6363012194633484,-0.7132254242897034,-0.650449275970459,-0.631503164768219,-0.729005753993988,-0.1682363599538803,-1.1104092597961426,-0.5687196254730225,-1.1661254167556763,-0.13046345114707947,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.31764134764671326,0.7739988565444946,-0.825217604637146,-0.9298944473266602,-0.7980862259864807,0.36272281408309937,0.5708040595054626,-0.17703233659267426,1.3452742099761963,-0.14690472185611725,-0.0387660376727581,-0.6858866214752197,1.4093040227890015,-0.22654074430465698,1.2952369451522827,-0.5426470637321472,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.268150806427002,-1.0223554372787476,1.0325586795806885,-0.9298944473266602,-0.7980862259864807,-0.8704794645309448,-0.5608571171760559,-0.6511865258216858,-0.5039741396903992,-0.5830433368682861,-0.7481790781021118,-0.1682363599538803,-0.7504502534866333,-0.9108985066413879,-0.5507848262786865,0.2817201316356659,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.017762541770935,0.24188776314258575,1.0325586795806885,-0.9298944473266602,1.5503053665161133,-0.3890848159790039,0.4199158847332001,-0.21691446006298065,0.15516388416290283,-0.0015251844888553023,-0.556445837020874,1.3847144842147827,0.3294268846511841,0.1156381219625473,0.06455575674772263,-0.13046345114707947,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.15071585774421692,0.41046950221061707,-0.825217604637146,0.9069339632987976,-1.1434379816055298,0.642050564289093,0.3947678506374359,-0.30554142594337463,-0.6870680451393127,0.3619236648082733,-0.5756191611289978,-0.1682363599538803,0.6893859505653381,0.4578169882297516,1.2952369451522827,0.2817201316356659,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.18313510715961456,0.13570524752140045,-0.825217604637146,0.9069339632987976,-0.5218048691749573,-0.20484738051891327,0.9731724858283997,-0.013072462752461433,0.22840143740177155,0.5315331220626831,-0.3263659179210663,0.8670641779899597,1.0493450164794922,0.1156381219625473,0.3722260594367981,0.2817201316356659,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.3516135215759277,-0.7503875494003296,1.0325586795806885,-0.9298944473266602,-0.5908752083778381,-0.6773272752761841,-0.4099689722061157,-0.4916580319404602,-0.6321399211883545,-0.631503164768219,-0.4030592441558838,-0.1682363599538803,-0.030532166361808777,-0.9108985066413879,-0.5507848262786865,1.106087327003479,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.4335233271121979,-0.8743470311164856,1.0325586795806885,-0.9298944473266602,-1.0398324728012085,-0.8615647554397583,-0.6614491939544678,-0.6334611773490906,-0.6321399211883545,-0.5830433368682861,-0.8056990504264832,-0.6858866214752197,-0.39049121737480164,-0.9108985066413879,-1.1661254167556763,1.5182709693908691,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.569582462310791,-1.861189365386963,1.0325586795806885,0.9069339632987976,0.6523909568786621,-0.819962739944458,-0.6614491939544678,-0.7132254242897034,-0.6687586903572083,-0.631503164768219,-0.5947924852371216,-0.6858866214752197,-1.1104092597961426,-0.9108985066413879,-1.781466007232666,6.052290439605713,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.1846880912780762,-0.03421476483345032,1.0325586795806885,-0.9298944473266602,-1.316113829612732,-0.8883088827133179,-0.5357090830802917,-0.7132254242897034,-0.6870680451393127,-0.607273280620575,-0.8248723745346069,-0.6858866214752197,-1.1104092597961426,-0.9108985066413879,-1.1661254167556763,0.6939037442207336,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.6004488468170166,-1.7872052192687988,-0.825217604637146,-0.9298944473266602,0.34157443046569824,-0.8853372931480408,-0.25908082723617554,-0.6910686492919922,-0.4856647849082947,-0.631503164768219,-0.5372725129127502,-0.6858866214752197,-0.7504502534866333,-0.9108985066413879,-0.8584551215171814,1.106087327003479,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.8184177875518799,0.43124261498451233,-0.825217604637146,-0.9298944473266602,1.1358833312988281,-0.32668182253837585,0.8725804090499878,1.3872333765029907,3.432544708251953,2.058018445968628,-0.26884594559669495,-0.6858866214752197,-0.39049121737480164,0.4578169882297516,0.679896354675293,-1.3670142889022827,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-1.4026570320129395,0.2842728793621063,1.0325586795806885,0.9069339632987976,0.13436339795589447,-0.2107905149459839,-0.6111531853675842,-0.504952073097229,-0.6321399211883545,-0.5345835089683533,-0.5756191611289978,0.3494139015674591,0.6893859505653381,-0.5687196254730225,-0.24311454594135284,0.2817201316356659,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.5185389518737793,-1.3947932720184326,-0.825217604637146,-0.9298944473266602,-0.38366416096687317,-0.8942520022392273,-0.30937686562538147,-0.6644805669784546,-0.5772117376327515,-0.631503164768219,-0.7481790781021118,-0.6858866214752197,-1.1104092597961426,-0.9108985066413879,-0.8584551215171814,1.106087327003479,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.9034334421157837,1.220900297164917,-0.825217604637146,-0.9298944473266602,-0.901691734790802,2.0862345695495605,-0.10819265991449356,-0.23020850121974945,0.39318594336509705,0.991901695728302,0.018753938376903534,-0.6858866214752197,1.0493450164794922,1.1421747207641602,1.9105775356292725,-0.9548306465148926,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
